"label"	"survey"	"depth"	"asurv"	"mesh"	"vertop"	"horop"	"towsp"	"lat"	"lon"	"npp"	"sst"	"sstdif"	"sbt"	"sbtdif"	"ult"	"ultdif"	"mlgr"	"lml"	"aswept"	"nsp"	"density"	"nhauls"	"band"	"geo"	"catch"	"abundance"
"Far_NE-Au-200"	"Faroe Islands NE Aug  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e6.5"	6.5	57	0	0	283	"7.5-14"	"NE North Atlantic"	0	0
"Far_NE-Wi-200"	"Faroe Islands NE Feb  200-500m"	350	16393	40	4	17.5	3	61.7	-5.5	215.3	8.7	3.53	5.52	0.44	8.14	2.25	"e6.5"	6.5	27	0	0	585	"7.5-14"	"NE North Atlantic"	0	0
"Far_Pla-Au-65"	"Faroe Plateau Aug   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e6.5"	6.5	146	0	0	1033	"7.5-14"	"NE North Atlantic"	0	0
"Far_Pla-Wi-65"	"Faroe Plateau Feb   65-200m"	132.5	18178	40	4	16	3	61.7	-6.7	196.8	8.7	3.17	7.63	1.29	8.33	2.35	"e6.5"	6.5	93	0	0	1643	"7.5-14"	"NE North Atlantic"	0	0
"Far_SW-Au-200"	"Faroe SW  200-500m"	350	8576	40	4	17.5	3	61.7	-7.9	199.7	9	2.99	5.52	0.42	8.59	2.03	"e6.5"	6.5	35	0	0	361	"7.5-14"	"NE North Atlantic"	0	0
"Guinea-All-5"	"Guinea     5-50m"	27.5	32558	25	3	13	3	9.8	-14.8	693.7	27.3	1.38	22.64	3.41	25.29	2.85	"e6.5"	6.5	82	2	0.342617320340848	2280	">20.5"	"SE North Atlantic"	10.09584	11154.9347156573
"Guinea-All-50"	"Guinea   50-200m"	125	4783	25	3	13	3	9.8	-14.8	693.7	27.3	1.43	16.99	1.38	22.4	2.54	"e6.5"	6.5	4	0	0	103	">20.5"	"SE North Atlantic"	0	0
"GuLw1_N-Su-200"	"Gulf St. Lawrence I  200-520m"	360	59533	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6.5"	6.5	62	0	0	2100	"<7.5"	"NW North Atlantic"	0	0
"GuLw1_N-Su-40"	"Gulf St. Lawrence I   40-200m"	120	36826	19	5.5	13.4	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6.5"	6.5	27	0	0	911	"<7.5"	"NW North Atlantic"	0	0
"GuLw2_N-Su-200"	"Gulf St. Lawrence II  200-671m"	360	59533	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6.5"	6.5	24	0	0	1034	"<7.5"	"NW North Atlantic"	0	0
"GuLw2_N-Su-40"	"Gulf St. Lawrence II   40-200m"	120	36826	12.7	4	16.9	3	49.6	-62.4	324.4	5.1	13.43	3.81	-0.08	1.75	3.21	"e6.5"	6.5	16	0	0	671	"<7.5"	"NW North Atlantic"	0	0
"Iceland_NE-Au-200"	"Iceland NE 200-1160m"	679.75	106038	40	5.5	17	3.8	65.8	-16.6	187.6	3.9	4.18	0.53	0.13	3.15	2.08	"e6.5"	6.5	118	0	0	1248	"<7.5"	"Arctic"	0	0
"Iceland_NE-Au-60"	"Iceland NE   60-200m"	129.75	40140	40	4.5	17	3.8	65.5	-17.3	187.6	5.2	4.65	3.94	1.59	4.67	3.01	"e6.5"	6.5	45	0	0	470	"<7.5"	"Arctic"	0	0
"Iceland_SW-Au-201"	"Iceland SW 200-1313m"	756.25	50278	40	5.5	17	3.8	65.1	-25.8	262.1	7.7	3.62	5.86	0.28	7.2	1.96	"e6.5"	6.5	87	1	0.198345439186609	916	"7.5-14"	"NE North Atlantic"	3.64471578954	9972.41199142433
"Iceland_SW-Au-42"	"Iceland SW   42-200m"	120.75	39766	40	4.5	17	3.8	65	-20.5	262.1	7.7	4.45	7.01	1.45	7.35	2.89	"e6.5"	6.5	44	0	0	467	"7.5-14"	"NE North Atlantic"	0	0
"Mauritania-All-5"	"Mauritania     5-50m"	27.5	14127	40	4	17	3.5	18.5	-16.9	1885.6	20.8	6.89	17.6	4.12	19.34	5.79	"e6.5"	6.5	89	0	0	1621	">20.5"	"SE North Atlantic"	0	0
"Mauritania-All-50"	"Mauretania   50-200m"	125	10646	40	4	17	3.5	18.5	-16.9	1885.6	21.5	7.54	14.17	1.47	18.37	4.64	"e6.5"	6.5	71	0	0	1285	">20.5"	"SE North Atlantic"	0	0
"Morocco-All-200"	"Morocco  200-400m"	300	4876	40	2.1	21.4	3	32.3	-8.6	380.3	19.1	3.83	12.23	-0.25	17.27	0.83	"e6.5"	6.5	7	0	0	178	"14-20.5"	"SE North Atlantic"	0	0
"Morocco-All-22"	"Morocco   22-200m"	111	28889	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	3.97	15.23	-0.37	17.55	1.11	"e6.5"	6.5	20	0	0	548	"14-20.5"	"SE North Atlantic"	0	0
"Morocco-All-400"	"Morocco  400-890m"	645	10690	40	2.1	21.4	3	32.3	-8.6	380.3	19.2	4.04	10.48	-0.14	17.27	0.95	"e6.5"	6.5	13	0	0	227	"14-20.5"	"SE North Atlantic"	0	0
"North_Sea-Su-11"	"North Sea Aug   11-269m"	140	493244	20	5	21	4	56.4	2.4	387.3	10.1	8.14	8.36	3.49	9.16	5.66	"e6.5"	6.5	289	0	0	3736	"7.5-14"	"NE North Atlantic"	0	0
"North_Sea-Wi-10"	"North Sea Feb   10-270m"	140	499507	20	5	21	4	56.2	2.3	387.3	10.1	8.16	8.37	3.53	9.17	5.7	"e6.5"	6.5	765	0	0	9152	"7.5-14"	"NE North Atlantic"	0	0
"Northern_Spain-Au-35.5"	"Northern Spain 35.5-493m"	264	20279	20	2	18.9	3	43	-5.7	379.1	15.5	5.72	11.74	0.31	13.88	2.15	"e6.5"	6.5	137	0	0	2610	"14-20.5"	"NE North Atlantic"	0	0
"Norwegian_coast-Au-140"	"Norwegian coast  140-803m"	471.5	118922	16	7	25	3.4	72.4	22.2	172.6	6.1	3.7	3.52	-0.3	5.49	1.73	"e6.5"	6.5	67	1	0.308481506033508	530	"<7.5"	"NE North Atlantic"	4.079802	36685.2376605168
"Porcupine_Bank-Au-189"	"Porcupine Bank  189-763m"	476	53139	20	3.5	20	3.5	52.5	-13.1	235.2	12.4	4.54	10.13	-0.05	11.4	2.01	"e6.5"	6.5	42	0	0	651	"7.5-14"	"NE North Atlantic"	0	0
"Portugal_N-Au-14"	"Portugal N   14-678m"	346	12482	20	4.6	15	3.5	40.6	-9.3	497.6	16.3	4.66	13.22	-0.27	14.87	1.43	"e6.5"	6.5	48	0	0	678	"14-20.5"	"NE North Atlantic"	0	0
"Portugal_S-Au-16"	"Portugal S   19-690m"	354.5	2801	20	4.6	15	3.5	36.9	-8.2	497.6	18.1	4.49	14.34	-0.35	16.56	1.34	"e6.5"	6.5	30	0	0	411	"14-20.5"	"NE North Atlantic"	0	0
"Portugal_SW-Au-30"	"Portugal SW   30-460m"	245	8248	20	4.6	15	3.5	38.3	-9.5	497.6	17	4	13.36	-0.38	15.58	1.15	"e6.5"	6.5	39	0	0	567	"14-20.5"	"NE North Atlantic"	0	0
"S_Barents_Sea-Au-36"	"S Barents Sea   36-830m"	433	820387	16	7	25	3.4	73.2	38.7	128	2.3	4.67	0.72	-0.02	1.47	1.93	"e6.5"	6.5	296	1	0.0984881969274171	2144	"<7.5"	"Arctic"	6.221439	80798.4364126929
"S_Tyrrhenian_Sea-Su-19"	"S Tyrrhenian Sea   19-200m"	109.5	941	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e6.5"	6.5	6	0	0	122	"14-20.5"	"Mediterranean"	0	0
"S_Tyrrhenian_Sea-Su-200"	"S Tyrrhenian Sea  200-693m"	446.5	1821	20	1.9	18.4	3	38.3	14.3	170	19.5	11.21	13.72	-0.01	15.8	2.96	"e6.5"	6.5	13	0	0	127	"14-20.5"	"Mediterranean"	0	0
"Scotian_shelf-Su-17"	"Scotian shelf   12-200m"	106	190955	19	4.6	12.5	3.5	44.2	-62.4	306.2	8	13.35	5.38	0.94	5.43	4.94	"e6.5"	6.5	167	0	0	4097	"7.5-14"	"NW North Atlantic"	0	0
"Tramontana-Su-200"	"Tramontana  200-767m"	483.5	5318	20	3	20.3	3	41	2.2	241.6	18.11	10.61	13.36	0.44	13.19	4.43	"e6.5"	6.5	12	0	0	106	"14-20.5"	"Mediterranean"	0	0
"Tramontana-Su-30"	"Tramontana   30-200m"	115	10149	20	3	16.3	3	41	2.2	241.6	17.7	10.19	13.11	0.06	14.67	3.55	"e6.5"	6.5	32	0	0	347	"14-20.5"	"Mediterranean"	0	0
"W_Greenland_GDR-Au-200"	"W Greenland  200-400m"	300	13077	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.86	3.75	0.1	1.95	1.79	"e6.5"	6.5	68	1	0.482964766763194	740	"<7.5"	"Arctic"	7.39999996707	6315.73025496229
"W_Greenland_GDR-Au-50"	"W Greenland   50-200m"	124.5	47617	30	4	22	4.5	62.9	-50.3	124.5	1.6	3.43	2.87	0.43	1.9	1.73	"e6.5"	6.5	122	0	0	1331	"<7.5"	"Arctic"	0	0
"West_of_Scotland-Au-30"	"W Scotland Nov   30-500m"	265	114470	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.58	9.65	1.37	10.28	3.02	"e6.5"	6.5	49	0	0	527	"7.5-14"	"NE North Atlantic"	0	0
"West_of_Scotland-Wi-10"	"W Scotland Mar   10-405m"	207.5	114003	20	4.6	20	4	57.3	-7.7	324.4	10.8	4.59	9.68	1.38	10.28	3.03	"e6.5"	6.5	99	0	0	991	"7.5-14"	"NE North Atlantic"	0	0
